Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,2000,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,31.1475410461426
Nigeria,NGA,1998,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,24.0437164306641
Nigeria,NGA,1996,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,28.4153003692627
Nigeria,NGA,2022,Government Effectiveness: Standard Error,GE.STD.ERR,0.217173144221306
Nigeria,NGA,2021,Government Effectiveness: Standard Error,GE.STD.ERR,0.214677333831787
Nigeria,NGA,2020,Government Effectiveness: Standard Error,GE.STD.ERR,0.215713426470757
Nigeria,NGA,2019,Government Effectiveness: Standard Error,GE.STD.ERR,0.203475877642632
Nigeria,NGA,2018,Government Effectiveness: Standard Error,GE.STD.ERR,0.195675507187843
Nigeria,NGA,2017,Government Effectiveness: Standard Error,GE.STD.ERR,0.172041639685631
Nigeria,NGA,2016,Government Effectiveness: Standard Error,GE.STD.ERR,0.167120262980461
Nigeria,NGA,2015,Government Effectiveness: Standard Error,GE.STD.ERR,0.167807593941689
Nigeria,NGA,2014,Government Effectiveness: Standard Error,GE.STD.ERR,0.174349665641785
Nigeria,NGA,2013,Government Effectiveness: Standard Error,GE.STD.ERR,0.164826348423958
Nigeria,NGA,2012,Government Effectiveness: Standard Error,GE.STD.ERR,0.180305510759354
Nigeria,NGA,2011,Government Effectiveness: Standard Error,GE.STD.ERR,0.17807973921299
Nigeria,NGA,2010,Government Effectiveness: Standard Error,GE.STD.ERR,0.175850346684456
Nigeria,NGA,2009,Government Effectiveness: Standard Error,GE.STD.ERR,0.171793401241302
Nigeria,NGA,2008,Government Effectiveness: Standard Error,GE.STD.ERR,0.183036118745804
Nigeria,NGA,2007,Government Effectiveness: Standard Error,GE.STD.ERR,0.185836896300316
Nigeria,NGA,2006,Government Effectiveness: Standard Error,GE.STD.ERR,0.161778941750526
Nigeria,NGA,2005,Government Effectiveness: Standard Error,GE.STD.ERR,0.165638387203217
Nigeria,NGA,2004,Government Effectiveness: Standard Error,GE.STD.ERR,0.164927199482918
Nigeria,NGA,2003,Government Effectiveness: Standard Error,GE.STD.ERR,0.189338266849518
Nigeria,NGA,2002,Government Effectiveness: Standard Error,GE.STD.ERR,0.183660730719566
Nigeria,NGA,2000,Government Effectiveness: Standard Error,GE.STD.ERR,0.216711580753326
Nigeria,NGA,1998,Government Effectiveness: Standard Error,GE.STD.ERR,0.222487077116966
Nigeria,NGA,1996,Government Effectiveness: Standard Error,GE.STD.ERR,0.173903718590736
Nigeria,NGA,2020,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,98.7251
Nigeria,NGA,2019,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,106.1681
Nigeria,NGA,2018,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,86.6328
Nigeria,NGA,2017,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,87.4371
Nigeria,NGA,2016,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,80.469
Nigeria,NGA,2015,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,105.1074
Nigeria,NGA,2014,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,87.5263
Nigeria,NGA,2013,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,91.2152
Nigeria,NGA,2012,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,87.8008
Nigeria,NGA,2011,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,95.912
Nigeria,NGA,2010,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,78.3231
Nigeria,NGA,2009,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,92.7222
Nigeria,NGA,2008,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,90.4414
Nigeria,NGA,2019,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,4.8
Nigeria,NGA,2018,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0.8
Nigeria,NGA,2017,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0.1
Nigeria,NGA,2016,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0.1
Nigeria,NGA,2015,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0.1
Nigeria,NGA,2014,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0.1
Nigeria,NGA,2013,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0.1
Nigeria,NGA,2019,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,9
Nigeria,NGA,2018,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,9
Nigeria,NGA,2017,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,9
Nigeria,NGA,2016,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,6
Nigeria,NGA,2015,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,6
Nigeria,NGA,2014,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,6
Nigeria,NGA,2013,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,6
Nigeria,NGA,2019,Time to prepare and pay taxes (hours),IC.TAX.DURS,343.365
Nigeria,NGA,2018,Time to prepare and pay taxes (hours),IC.TAX.DURS,347.365
Nigeria,NGA,2017,Time to prepare and pay taxes (hours),IC.TAX.DURS,360.365
Nigeria,NGA,2016,Time to prepare and pay taxes (hours),IC.TAX.DURS,429.415
Nigeria,NGA,2015,Time to prepare and pay taxes (hours),IC.TAX.DURS,429.415
Nigeria,NGA,2014,Time to prepare and pay taxes (hours),IC.TAX.DURS,429.415
Nigeria,NGA,2013,Time to prepare and pay taxes (hours),IC.TAX.DURS,429.415
Nigeria,NGA,2019,Tax payments (number),IC.TAX.PAYM,48
Nigeria,NGA,2018,Tax payments (number),IC.TAX.PAYM,48
Nigeria,NGA,2017,Tax payments (number),IC.TAX.PAYM,48
Nigeria,NGA,2016,Tax payments (number),IC.TAX.PAYM,48
Nigeria,NGA,2015,Tax payments (number),IC.TAX.PAYM,48
Nigeria,NGA,2014,Tax payments (number),IC.TAX.PAYM,59
Nigeria,NGA,2013,Tax payments (number),IC.TAX.PAYM,59
Nigeria,NGA,2019,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,34.8
Nigeria,NGA,2018,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,34.8
Nigeria,NGA,2017,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,34.8
Nigeria,NGA,2016,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,34.9
Nigeria,NGA,2015,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,33.9
Nigeria,NGA,2014,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,33
Nigeria,NGA,2013,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,33
Nigeria,NGA,2022,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5
Nigeria,NGA,2021,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5
Nigeria,NGA,2020,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5
Nigeria,NGA,2019,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5
Nigeria,NGA,2018,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3
Nigeria,NGA,2017,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5
Nigeria,NGA,2016,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5
Nigeria,NGA,2015,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5
Nigeria,NGA,2014,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5
Nigeria,NGA,2013,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5
Nigeria,NGA,2012,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5
Nigeria,NGA,2011,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5
Nigeria,NGA,2010,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5
Nigeria,NGA,2009,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5
Nigeria,NGA,2008,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3
Nigeria,NGA,2007,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3
Nigeria,NGA,2006,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3
Nigeria,NGA,2005,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3
Nigeria,NGA,2022,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4
Nigeria,NGA,2021,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4
Nigeria,NGA,2020,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4
Nigeria,NGA,2019,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4
Nigeria,NGA,2018,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4
Nigeria,NGA,2017,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4
Nigeria,NGA,2016,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5
Nigeria,NGA,2015,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5
Nigeria,NGA,2014,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5
Nigeria,NGA,2013,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5
Nigeria,NGA,2012,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4
Nigeria,NGA,2011,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4
Nigeria,NGA,2010,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5
Nigeria,NGA,2009,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5
Nigeria,NGA,2008,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5
Nigeria,NGA,2007,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5
Nigeria,NGA,2006,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4
Nigeria,NGA,2005,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.5
Nigeria,NGA,2022,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.333333
Nigeria,NGA,2021,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.5
Nigeria,NGA,2020,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.5
Nigeria,NGA,2019,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.33333333333333
Nigeria,NGA,2018,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.33333333333333
Nigeria,NGA,2017,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.33333333333333
Nigeria,NGA,2016,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.5
Nigeria,NGA,2015,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.83333
Nigeria,NGA,2014,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.33333333333333
Nigeria,NGA,2013,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.5
Nigeria,NGA,2012,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.33333333333333
Nigeria,NGA,2011,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4
Nigeria,NGA,2010,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.16666666666667
Nigeria,NGA,2009,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.33333333333333
Nigeria,NGA,2008,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.3
Nigeria,NGA,2007,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.33333333333333
Nigeria,NGA,2006,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4
Nigeria,NGA,2005,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.83333333333333
Nigeria,NGA,2022,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5
Nigeria,NGA,2021,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5
Nigeria,NGA,2020,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5
Nigeria,NGA,2019,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5
Nigeria,NGA,2018,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5
Nigeria,NGA,2017,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5
Nigeria,NGA,2016,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5
Nigeria,NGA,2015,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5
Nigeria,NGA,2014,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5
Nigeria,NGA,2013,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5
Nigeria,NGA,2012,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5
Nigeria,NGA,2011,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5
Nigeria,NGA,2010,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3
Nigeria,NGA,2009,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3
Nigeria,NGA,2008,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3
Nigeria,NGA,2007,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3
Nigeria,NGA,2006,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3
Nigeria,NGA,2005,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3
Nigeria,NGA,2022,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2021,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2020,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2019,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2018,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2017,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2016,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2015,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2014,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2013,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2012,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2011,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2010,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2009,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2008,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2007,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2006,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2005,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3
Nigeria,NGA,2022,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5
Nigeria,NGA,2021,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5
Nigeria,NGA,2020,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5
Nigeria,NGA,2019,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5
Nigeria,NGA,2018,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5
Nigeria,NGA,2017,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5
Nigeria,NGA,2016,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3
Nigeria,NGA,2015,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5
Nigeria,NGA,2014,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5
Nigeria,NGA,2013,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5
Nigeria,NGA,2012,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5
Nigeria,NGA,2011,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5
Nigeria,NGA,2010,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5
Nigeria,NGA,2009,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5
Nigeria,NGA,2008,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5
Nigeria,NGA,2007,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5
Nigeria,NGA,2006,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3
Nigeria,NGA,2005,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3
Nigeria,NGA,2022,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5
Nigeria,NGA,2021,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5
Nigeria,NGA,2020,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5
Nigeria,NGA,2019,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3
Nigeria,NGA,2018,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3
Nigeria,NGA,2017,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3
Nigeria,NGA,2016,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3
Nigeria,NGA,2015,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5
Nigeria,NGA,2014,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4
Nigeria,NGA,2013,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4.5
Nigeria,NGA,2012,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4.5
Nigeria,NGA,2011,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4
Nigeria,NGA,2010,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4
Nigeria,NGA,2009,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4.5
Nigeria,NGA,2008,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4.5
Nigeria,NGA,2007,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4.5
Nigeria,NGA,2006,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4
Nigeria,NGA,2005,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4
Nigeria,NGA,2022,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3
Nigeria,NGA,2021,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3
Nigeria,NGA,2020,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3
Nigeria,NGA,2019,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3
Nigeria,NGA,2018,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3
Nigeria,NGA,2017,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3
Nigeria,NGA,2016,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3
Nigeria,NGA,2015,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3
